dateTime,value,discharge_m3s
8/3/1967,494,13.98852222
8/4/1967,291,8.240202358
8/5/1967,111,3.143169972
8/6/1967,61,1.727327642
8/7/1967,222,6.286339943
8/8/1967,200,5.663369318
8/9/1967,54,1.529109716
8/10/1967,32,0.906139091
8/11/1967,89,2.520199347
8/12/1967,231,6.541191563
8/13/1967,74,2.095446648
8/14/1967,40,1.132673864
8/15/1967,24,0.679604318
8/16/1967,18,0.509703239
8/17/1967,30,0.849505398
8/18/1967,25,0.707921165
8/19/1967,20,0.566336932
8/20/1967,20,0.566336932
8/21/1967,30,0.849505398
8/22/1967,40,1.132673864
8/23/1967,35,0.991089631
8/24/1967,30,0.849505398
8/25/1967,40,1.132673864
8/26/1967,35,0.991089631
8/27/1967,50,1.41584233
8/28/1967,100,2.831684659
8/29/1967,300,8.495053978
8/30/1967,150,4.247526989
8/31/1967,78,2.208714034
9/1/1967,48,1.359208636
9/2/1967,32,0.906139091
9/3/1967,58,1.642377102
9/4/1967,109,3.086536279
9/5/1967,48,1.359208636
9/6/1967,1560,44.17428068
9/7/1967,1670,47.28913381
9/8/1967,556,15.74416671
9/9/1967,200,5.663369318
9/10/1967,130,3.681190057
9/11/1967,80,2.265347727
9/12/1967,70,1.982179261
9/13/1967,60,1.699010796
9/14/1967,120,3.398021591
9/15/1967,80,2.265347727
9/16/1967,50,1.41584233
9/17/1967,30,0.849505398
9/18/1967,24,0.679604318
9/19/1967,19,0.538020085
9/20/1967,15,0.424752699
9/21/1967,17,0.481386392
9/22/1967,17,0.481386392
9/23/1967,16,0.453069545
9/24/1967,13,0.368119006
9/25/1967,11,0.311485313
9/26/1967,10,0.283168466
9/27/1967,9.2,0.260514989
9/28/1967,8.4,0.237861511
9/29/1967,7.9,0.223703088
9/30/1967,8.6,0.243524881
10/1/1967,11,0.311485313
10/2/1967,12,0.339802159
10/3/1967,10,0.283168466
10/4/1967,8.6,0.243524881
10/5/1967,7.8,0.220871403
10/6/1967,7.1,0.201049611
10/7/1967,6.6,0.186891188
10/8/1967,7.9,0.223703088
10/9/1967,10,0.283168466
10/10/1967,16,0.453069545
10/11/1967,16,0.453069545
10/12/1967,12,0.339802159
10/13/1967,8.6,0.243524881
10/14/1967,6.9,0.195386241
10/15/1967,5.8,0.16423771
10/16/1967,6.4,0.181227818
10/17/1967,14,0.396435852
10/18/1967,11,0.311485313
10/19/1967,23,0.651287472
10/20/1967,18,0.509703239
10/21/1967,12,0.339802159
10/22/1967,9.2,0.260514989
10/23/1967,7.4,0.209544665
10/24/1967,6.4,0.181227818
10/25/1967,6.4,0.181227818
10/26/1967,5.7,0.161406026
10/27/1967,5.7,0.161406026
10/28/1967,5.2,0.147247602
10/29/1967,4.6,0.130257494
10/30/1967,1300,36.81190057
10/31/1967,1940,54.93468239
11/1/1967,761,21.54912026
11/2/1967,476,13.47881898
11/3/1967,286,8.098618125
11/4/1967,173,4.89881446
11/5/1967,129,3.65287321
11/6/1967,98,2.775050966
11/7/1967,79,2.237030881
11/8/1967,67,1.897228722
11/9/1967,58,1.642377102
11/10/1967,51,1.444159176
11/11/1967,47,1.33089179
11/12/1967,43,1.217624403
11/13/1967,39,1.104357017
11/14/1967,36,1.019406477
11/15/1967,32,0.906139091
11/16/1967,28,0.792871705
11/17/1967,26,0.736238011
11/18/1967,24,0.679604318
11/19/1967,22,0.622970625
11/20/1967,20,0.566336932
11/21/1967,19,0.538020085
11/22/1967,19,0.538020085
11/23/1967,19,0.538020085
11/24/1967,19,0.538020085
11/25/1967,18,0.509703239
11/26/1967,18,0.509703239
11/27/1967,17,0.481386392
11/28/1967,16,0.453069545
11/29/1967,15,0.424752699
11/30/1967,14,0.396435852
12/1/1967,14,0.396435852
12/2/1967,15,0.424752699
12/3/1967,43,1.217624403
12/4/1967,71,2.010496108
12/5/1967,64,1.812278182
12/6/1967,42,1.189307557
12/7/1967,32,0.906139091
12/8/1967,28,0.792871705
12/9/1967,55,1.557426563
12/10/1967,3640,103.0733216
12/11/1967,1760,49.83765
12/12/1967,882,24.97545869
12/13/1967,385,10.90198594
12/14/1967,261,7.390696961
12/15/1967,210,5.946537784
12/16/1967,195,5.521785085
12/17/1967,159,4.502378608
12/18/1967,249,7.050894801
12/19/1967,827,23.41803213
12/20/1967,796,22.54020989
12/21/1967,396,11.21347125
12/22/1967,374,10.59050063
12/23/1967,442,12.51604619
12/24/1967,272,7.702182273
12/25/1967,197,5.578418779
12/26/1967,163,4.615645994
12/27/1967,169,4.785547074
12/28/1967,636,18.00951443
12/29/1967,446,12.62931358
12/30/1967,251,7.107528495
12/31/1967,286,8.098618125
1/1/1968,354,10.02416369
1/2/1968,545,15.43268139
1/3/1968,449,12.71426412
1/4/1968,358,10.13743108
1/5/1968,309,8.749905597
1/6/1968,216,6.116438864
1/7/1968,181,5.125349233
1/8/1968,154,4.360794375
1/9/1968,147,4.162576449
1/10/1968,291,8.240202358
1/11/1968,255,7.220795881
1/12/1968,165,4.672279688
1/13/1968,136,3.851091137
1/14/1968,119,3.369704744
1/15/1968,106,3.001585739
1/16/1968,97,2.746734119
1/17/1968,88,2.4918825
1/18/1968,81,2.293664574
1/19/1968,76,2.152080341
1/20/1968,71,2.010496108
1/21/1968,67,1.897228722
1/22/1968,63,1.783961335
1/23/1968,62,1.755644489
1/24/1968,61,1.727327642
1/25/1968,58,1.642377102
1/26/1968,53,1.500792869
1/27/1968,49,1.387525483
1/28/1968,47,1.33089179
1/29/1968,46,1.302574943
1/30/1968,46,1.302574943
1/31/1968,45,1.274258097
2/1/1968,45,1.274258097
2/2/1968,54,1.529109716
2/3/1968,81,2.293664574
2/4/1968,68,1.925545568
2/5/1968,50,1.41584233
2/6/1968,42,1.189307557
2/7/1968,37,1.047723324
2/8/1968,33,0.934455938
2/9/1968,31,0.877822244
2/10/1968,30,0.849505398
2/11/1968,30,0.849505398
2/12/1968,29,0.821188551
2/13/1968,27,0.764554858
2/14/1968,26,0.736238011
2/15/1968,29,0.821188551
2/16/1968,44,1.24594125
2/17/1968,54,1.529109716
2/18/1968,102,2.888318352
2/19/1968,211,5.974854631
2/20/1968,126,3.567922671
2/21/1968,76,2.152080341
2/22/1968,57,1.614060256
2/23/1968,64,1.812278182
2/24/1968,88,2.4918825
2/25/1968,82,2.321981421
2/26/1968,65,1.840595028
2/27/1968,52,1.472476023
2/28/1968,47,1.33089179
2/29/1968,163,4.615645994
3/1/1968,177,5.012081847
3/2/1968,99,2.803367813
3/3/1968,77,2.180397188
3/4/1968,69,1.953862415
3/5/1968,58,1.642377102
3/6/1968,85,2.40693196
3/7/1968,148,4.190893296
3/8/1968,99,2.803367813
3/9/1968,71,2.010496108
3/10/1968,63,1.783961335
3/11/1968,79,2.237030881
3/12/1968,80,2.265347727
3/13/1968,97,2.746734119
3/14/1968,68,1.925545568
3/15/1968,51,1.444159176
3/16/1968,45,1.274258097
3/17/1968,42,1.189307557
3/18/1968,39,1.104357017
3/19/1968,34,0.962772784
3/20/1968,29,0.821188551
3/21/1968,28,0.792871705
3/22/1968,41,1.16099071
3/23/1968,149,4.219210142
3/24/1968,115,3.256437358
3/25/1968,69,1.953862415
3/26/1968,50,1.41584233
3/27/1968,40,1.132673864
3/28/1968,34,0.962772784
3/29/1968,29,0.821188551
3/30/1968,27,0.764554858
3/31/1968,25,0.707921165
4/1/1968,23,0.651287472
4/2/1968,27,0.764554858
4/3/1968,41,1.16099071
4/4/1968,36,1.019406477
4/5/1968,103,2.916635199
4/6/1968,181,5.125349233
4/7/1968,100,2.831684659
4/8/1968,65,1.840595028
4/9/1968,53,1.500792869
4/10/1968,55,1.557426563
4/11/1968,45,1.274258097
4/12/1968,37,1.047723324
4/13/1968,30,0.849505398
4/14/1968,25,0.707921165
4/15/1968,35,0.991089631
4/16/1968,50,1.41584233
4/17/1968,35,0.991089631
4/18/1968,25,0.707921165
4/19/1968,20,0.566336932
4/20/1968,16,0.453069545
4/21/1968,14,0.396435852
4/22/1968,13,0.368119006
4/23/1968,12,0.339802159
4/24/1968,12,0.339802159
4/25/1968,11,0.311485313
4/26/1968,11,0.311485313
4/27/1968,11,0.311485313
4/28/1968,11,0.311485313
4/29/1968,52,1.472476023
4/30/1968,241,6.824360029
5/1/1968,121,3.426338438
5/2/1968,60,1.699010796
5/3/1968,36,1.019406477
5/4/1968,24,0.679604318
5/5/1968,17,0.481386392
5/6/1968,13,0.368119006
5/7/1968,11,0.311485313
5/8/1968,9.9,0.280336781
5/9/1968,8.5,0.240693196
5/10/1968,7.6,0.215208034
5/11/1968,7.3,0.20671298
5/12/1968,7.3,0.20671298
5/13/1968,7.6,0.215208034
5/14/1968,7.3,0.20671298
5/15/1968,7,0.198217926
5/16/1968,12,0.339802159
5/17/1968,10,0.283168466
5/18/1968,18,0.509703239
5/19/1968,35,0.991089631
5/20/1968,29,0.821188551
5/21/1968,19,0.538020085
5/22/1968,12,0.339802159
5/23/1968,8.7,0.246356565
5/24/1968,7.3,0.20671298
5/25/1968,7.3,0.20671298
5/26/1968,7.3,0.20671298
5/27/1968,7,0.198217926
5/28/1968,11,0.311485313
5/29/1968,14,0.396435852
5/30/1968,10,0.283168466
5/31/1968,8,0.226534773
6/1/1968,6.5,0.184059503
6/2/1968,5.5,0.155742656
6/3/1968,4.5,0.12742581
6/4/1968,4.5,0.12742581
6/5/1968,4.2,0.118930756
6/6/1968,4,0.113267386
6/7/1968,5,0.141584233
6/8/1968,5,0.141584233
6/9/1968,9.7,0.274673412
6/10/1968,10,0.283168466
6/11/1968,14,0.396435852
6/12/1968,81,2.293664574
6/13/1968,68,1.925545568
6/14/1968,52,1.472476023
6/15/1968,25,0.707921165
6/16/1968,15,0.424752699
6/17/1968,16,0.453069545
6/18/1968,274,7.758815966
6/19/1968,67,1.897228722
6/20/1968,31,0.877822244
6/21/1968,19,0.538020085
6/22/1968,87,2.463565654
6/23/1968,61,1.727327642
6/24/1968,43,1.217624403
6/25/1968,29,0.821188551
6/26/1968,17,0.481386392
6/27/1968,15,0.424752699
6/28/1968,10,0.283168466
6/29/1968,6.9,0.195386241
6/30/1968,5.6,0.158574341
7/1/1968,8.4,0.237861511
7/2/1968,10,0.283168466
7/3/1968,9.6,0.271841727
7/4/1968,17,0.481386392
7/5/1968,27,0.764554858
7/6/1968,20,0.566336932
7/7/1968,12,0.339802159
7/8/1968,12,0.339802159
7/9/1968,8.3,0.235029827
7/10/1968,7.3,0.20671298
7/11/1968,7.3,0.20671298
7/12/1968,7.3,0.20671298
7/13/1968,6.9,0.195386241
7/14/1968,6.6,0.186891188
7/15/1968,6.7,0.189722872
7/16/1968,6.3,0.178396134
7/17/1968,5.9,0.167069395
7/18/1968,5.7,0.161406026
7/19/1968,5,0.141584233
7/20/1968,6.7,0.189722872
7/21/1968,7.2,0.203881295
7/22/1968,6.6,0.186891188
7/23/1968,7,0.198217926
7/24/1968,4.5,0.12742581
7/25/1968,108,3.058219432
7/26/1968,60,1.699010796
7/27/1968,29,0.821188551
7/28/1968,16,0.453069545
7/29/1968,9.9,0.280336781
7/30/1968,9.4,0.266178358
7/31/1968,7.1,0.201049611
8/1/1968,24,0.679604318
8/2/1968,21,0.594653778
8/3/1968,24,0.679604318
8/4/1968,51,1.444159176
8/5/1968,30,0.849505398
8/6/1968,18,0.509703239
8/7/1968,27,0.764554858
8/8/1968,35,0.991089631
8/9/1968,22,0.622970625
8/10/1968,13,0.368119006
8/11/1968,14,0.396435852
8/12/1968,16,0.453069545
8/13/1968,14,0.396435852
8/14/1968,52,1.472476023
8/15/1968,130,3.681190057
8/16/1968,84,2.378615114
8/17/1968,105,2.973268892
8/18/1968,76,2.152080341
8/19/1968,61,1.727327642
8/20/1968,116,3.284754205
8/21/1968,66,1.868911875
8/22/1968,37,1.047723324
8/23/1968,37,1.047723324
8/24/1968,110,3.114853125
8/25/1968,57,1.614060256
8/26/1968,38,1.07604017
8/27/1968,28,0.792871705
8/28/1968,18,0.509703239
8/29/1968,12,0.339802159
8/30/1968,8.9,0.252019935
8/31/1968,6.9,0.195386241
9/1/1968,5.4,0.152910972
9/2/1968,4.5,0.12742581
9/3/1968,4.6,0.130257494
9/4/1968,4.1,0.116099071
9/5/1968,12,0.339802159
9/6/1968,371,10.50555009
9/7/1968,211,5.974854631
9/8/1968,85,2.40693196
9/9/1968,46,1.302574943
9/10/1968,54,1.529109716
9/11/1968,80,2.265347727
9/12/1968,50,1.41584233
9/13/1968,30,0.849505398
9/14/1968,19,0.538020085
9/15/1968,14,0.396435852
9/16/1968,13,0.368119006
9/17/1968,39,1.104357017
9/18/1968,318,9.004757216
9/19/1968,244,6.909310568
9/20/1968,95,2.690100426
9/21/1968,54,1.529109716
9/22/1968,34,0.962772784
9/23/1968,23,0.651287472
9/24/1968,15,0.424752699
9/25/1968,11,0.311485313
9/26/1968,8.5,0.240693196
9/27/1968,6.9,0.195386241
9/28/1968,5.6,0.158574341
9/29/1968,5,0.141584233
9/30/1968,4.5,0.12742581
10/1/1968,4,0.113267386
10/2/1968,3.7,0.104772332
10/3/1968,3.5,0.099108963
10/4/1968,3.2,0.090613909
10/5/1968,3,0.08495054
10/6/1968,4.4,0.124594125
10/7/1968,5,0.141584233
10/8/1968,4.1,0.116099071
10/9/1968,4.1,0.116099071
10/10/1968,5.1,0.144415918
10/11/1968,16,0.453069545
10/12/1968,9.3,0.263346673
10/13/1968,7.1,0.201049611
10/14/1968,5.6,0.158574341
10/15/1968,4.7,0.133089179
10/16/1968,4.3,0.12176244
10/17/1968,4.1,0.116099071
10/18/1968,3.7,0.104772332
10/19/1968,3.3,0.093445594
10/20/1968,3.4,0.096277278
10/21/1968,3.3,0.093445594
10/22/1968,3,0.08495054
10/23/1968,2.9,0.082118855
10/24/1968,2.8,0.07928717
10/25/1968,2.8,0.07928717
10/26/1968,2.7,0.076455486
10/27/1968,2.5,0.070792116
10/28/1968,2.5,0.070792116
10/29/1968,2.5,0.070792116
10/30/1968,2.4,0.067960432
10/31/1968,2.5,0.070792116
11/1/1968,2.5,0.070792116
11/2/1968,2.5,0.070792116
11/3/1968,2.5,0.070792116
11/4/1968,3.4,0.096277278
11/5/1968,9.3,0.263346673
11/6/1968,11,0.311485313
11/7/1968,7.7,0.218039719
11/8/1968,6.8,0.192554557
11/9/1968,10,0.283168466
11/10/1968,12,0.339802159
11/11/1968,30,0.849505398
11/12/1968,81,2.293664574
11/13/1968,66,1.868911875
11/14/1968,43,1.217624403
11/15/1968,30,0.849505398
11/16/1968,22,0.622970625
11/17/1968,18,0.509703239
11/18/1968,70,1.982179261
11/19/1968,84,2.378615114
11/20/1968,74,2.095446648
11/21/1968,47,1.33089179
11/22/1968,33,0.934455938
11/23/1968,25,0.707921165
11/24/1968,20,0.566336932
11/25/1968,17,0.481386392
11/26/1968,15,0.424752699
11/27/1968,14,0.396435852
11/28/1968,13,0.368119006
11/29/1968,13,0.368119006
11/30/1968,28,0.792871705
12/1/1968,245,6.937627415
12/2/1968,368,10.42059955
12/3/1968,262,7.419013807
12/4/1968,345,9.769312074
12/5/1968,194,5.493468239
12/6/1968,112,3.171486818
12/7/1968,84,2.378615114
12/8/1968,81,2.293664574
12/9/1968,75,2.123763494
12/10/1968,59,1.670693949
12/11/1968,50,1.41584233
12/12/1968,44,1.24594125
12/13/1968,74,2.095446648
12/14/1968,212,6.003171478
12/15/1968,150,4.247526989
12/16/1968,90,2.548516193
12/17/1968,70,1.982179261
12/18/1968,61,1.727327642
12/19/1968,61,1.727327642
12/20/1968,79,2.237030881
12/21/1968,81,2.293664574
12/22/1968,110,3.114853125
12/23/1968,295,8.353469745
12/24/1968,185,5.23861662
12/25/1968,111,3.143169972
12/26/1968,87,2.463565654
12/27/1968,76,2.152080341
12/28/1968,453,12.82753151
12/29/1968,398,11.27010494
12/30/1968,573,16.2255531
12/31/1968,1750,49.55448154
1/1/1969,716,20.27486216
1/2/1969,358,10.13743108
1/3/1969,233,6.597825256
1/4/1969,180,5.097032387
1/5/1969,148,4.190893296
1/6/1969,123,3.482972131
1/7/1969,107,3.029902585
1/8/1969,98,2.775050966
1/9/1969,90,2.548516193
1/10/1969,83,2.350298267
1/11/1969,75,2.123763494
1/12/1969,68,1.925545568
1/13/1969,64,1.812278182
1/14/1969,60,1.699010796
1/15/1969,57,1.614060256
1/16/1969,56,1.585743409
1/17/1969,69,1.953862415
1/18/1969,378,10.70376801
1/19/1969,1290,36.5287321
1/20/1969,1020,28.88318352
1/21/1969,515,14.58317599
1/22/1969,277,7.843766506
1/23/1969,229,6.48455787
1/24/1969,176,4.983765
1/25/1969,139,3.936041676
1/26/1969,113,3.199803665
1/27/1969,99,2.803367813
1/28/1969,171,4.842180767
1/29/1969,1110,31.43169972
1/30/1969,474,13.42218528
1/31/1969,277,7.843766506
2/1/1969,200,5.663369318
2/2/1969,162,4.587329148
2/3/1969,239,6.767726335
2/4/1969,235,6.654458949
2/5/1969,145,4.105942756
2/6/1969,131,3.709506904
2/7/1969,135,3.82277429
2/8/1969,115,3.256437358
2/9/1969,96,2.718417273
2/10/1969,82,2.321981421
2/11/1969,74,2.095446648
2/12/1969,71,2.010496108
2/13/1969,66,1.868911875
2/14/1969,439,12.43109565
2/15/1969,939,26.58951895
2/16/1969,513,14.5265423
2/17/1969,269,7.617231733
2/18/1969,182,5.15366608
2/19/1969,144,4.077625909
2/20/1969,122,3.454655284
2/21/1969,110,3.114853125
2/22/1969,306,8.664955057
2/23/1969,338,9.571094148
2/24/1969,182,5.15366608
2/25/1969,129,3.65287321
2/26/1969,106,3.001585739
2/27/1969,94,2.66178358
2/28/1969,85,2.40693196
3/1/1969,80,2.265347727
3/2/1969,75,2.123763494
3/3/1969,70,1.982179261
3/4/1969,88,2.4918825
3/5/1969,80,2.265347727
3/6/1969,251,7.107528495
3/7/1969,368,10.42059955
3/8/1969,198,5.606735625
3/9/1969,145,4.105942756
3/10/1969,106,3.001585739
3/11/1969,87,2.463565654
3/12/1969,79,2.237030881
3/13/1969,79,2.237030881
3/14/1969,76,2.152080341
3/15/1969,72,2.038812955
3/16/1969,1070,30.29902585
3/17/1969,1390,39.36041676
3/18/1969,2850,80.70301279
3/19/1969,1350,38.2277429
3/20/1969,593,16.79189003
3/21/1969,334,9.457826762
3/22/1969,228,6.456241023
3/23/1969,490,13.87525483
3/24/1969,1760,49.83765
3/25/1969,939,26.58951895
3/26/1969,390,11.04357017
3/27/1969,236,6.682775796
3/28/1969,178,5.040398693
3/29/1969,148,4.190893296
3/30/1969,127,3.596239517
3/31/1969,111,3.143169972
4/1/1969,98,2.775050966
4/2/1969,88,2.4918825
4/3/1969,82,2.321981421
4/4/1969,77,2.180397188
4/5/1969,127,3.596239517
4/6/1969,439,12.43109565
4/7/1969,314,8.89148983
4/8/1969,148,4.190893296
4/9/1969,110,3.114853125
4/10/1969,420,11.89307557
4/11/1969,659,18.6608019
4/12/1969,264,7.4756475
4/13/1969,658,18.63248506
4/14/1969,1710,48.42180767
4/15/1969,1020,28.88318352
4/16/1969,364,10.30733216
4/17/1969,386,10.93030278
4/18/1969,675,19.11387145
4/19/1969,499,14.13010645
4/20/1969,234,6.626142103
4/21/1969,155,4.389111222
4/22/1969,120,3.398021591
4/23/1969,98,2.775050966
4/24/1969,82,2.321981421
4/25/1969,70,1.982179261
4/26/1969,62,1.755644489
4/27/1969,56,1.585743409
4/28/1969,62,1.755644489
4/29/1969,70,1.982179261
4/30/1969,62,1.755644489
5/1/1969,49,1.387525483
5/2/1969,41,1.16099071
5/3/1969,36,1.019406477
5/4/1969,35,0.991089631
5/5/1969,33,0.934455938
5/6/1969,32,0.906139091
5/7/1969,32,0.906139091
5/8/1969,63,1.783961335
5/9/1969,165,4.672279688
5/10/1969,132,3.73782375
5/11/1969,80,2.265347727
5/12/1969,44,1.24594125
5/13/1969,34,0.962772784
5/14/1969,29,0.821188551
5/15/1969,24,0.679604318
5/16/1969,22,0.622970625
5/17/1969,185,5.23861662
5/18/1969,581,16.45208787
5/19/1969,210,5.946537784
5/20/1969,92,2.605149886
5/21/1969,58,1.642377102
5/22/1969,41,1.16099071
5/23/1969,31,0.877822244
5/24/1969,24,0.679604318
5/25/1969,22,0.622970625
5/26/1969,21,0.594653778
5/27/1969,19,0.538020085
5/28/1969,18,0.509703239
5/29/1969,18,0.509703239
5/30/1969,14,0.396435852
5/31/1969,12,0.339802159
6/1/1969,11,0.311485313
6/2/1969,10,0.283168466
6/3/1969,9.5,0.269010043
6/4/1969,9,0.254851619
6/5/1969,8.5,0.240693196
6/6/1969,8,0.226534773
6/7/1969,7.6,0.215208034
6/8/1969,7.3,0.20671298
6/9/1969,7.2,0.203881295
6/10/1969,7.3,0.20671298
6/11/1969,6.6,0.186891188
6/12/1969,6.3,0.178396134
6/13/1969,6.1,0.172732764
6/14/1969,5.9,0.167069395
6/15/1969,13,0.368119006
6/16/1969,11,0.311485313
6/17/1969,7.4,0.209544665
6/18/1969,6.9,0.195386241
6/19/1969,6.9,0.195386241
6/20/1969,6.6,0.186891188
6/21/1969,6.5,0.184059503
6/22/1969,6.6,0.186891188
6/23/1969,6.2,0.175564449
6/24/1969,6,0.16990108
6/25/1969,5.9,0.167069395
6/26/1969,5.8,0.16423771
6/27/1969,5.7,0.161406026
6/28/1969,5.4,0.152910972
6/29/1969,5.7,0.161406026
6/30/1969,6.8,0.192554557
7/1/1969,6.3,0.178396134
7/2/1969,7.3,0.20671298
7/3/1969,9.5,0.269010043
7/4/1969,8.5,0.240693196
7/5/1969,7.1,0.201049611
7/6/1969,6.5,0.184059503
7/7/1969,6,0.16990108
7/8/1969,7,0.198217926
7/9/1969,7,0.198217926
7/10/1969,5.7,0.161406026
7/11/1969,5.6,0.158574341
7/12/1969,5.9,0.167069395
7/13/1969,6.2,0.175564449
7/14/1969,13,0.368119006
7/15/1969,13,0.368119006
7/16/1969,13,0.368119006
7/17/1969,18,0.509703239
7/18/1969,23,0.651287472
7/19/1969,28,0.792871705
7/20/1969,19,0.538020085
7/21/1969,15,0.424752699
7/22/1969,14,0.396435852
7/23/1969,15,0.424752699
7/24/1969,35,0.991089631
7/25/1969,30,0.849505398
7/26/1969,24,0.679604318
7/27/1969,19,0.538020085
7/28/1969,14,0.396435852
7/29/1969,11,0.311485313
7/30/1969,9.7,0.274673412
7/31/1969,20,0.566336932
8/1/1969,46,1.302574943
8/2/1969,32,0.906139091
8/3/1969,36,1.019406477
8/4/1969,33,0.934455938
8/5/1969,20,0.566336932
8/6/1969,14,0.396435852
8/7/1969,11,0.311485313
8/8/1969,9,0.254851619
8/9/1969,10,0.283168466
8/10/1969,11,0.311485313
8/11/1969,10,0.283168466
8/12/1969,8.8,0.24918825
8/13/1969,8.5,0.240693196
8/14/1969,7.1,0.201049611
8/15/1969,6.6,0.186891188
8/16/1969,6.2,0.175564449
8/17/1969,18,0.509703239
8/18/1969,1110,31.43169972
8/19/1969,586,16.5936721
8/20/1969,450,12.74258097
8/21/1969,300,8.495053978
8/22/1969,900,25.48516193
8/23/1969,1500,42.47526989
8/24/1969,800,22.65347727
8/25/1969,500,14.1584233
8/26/1969,300,8.495053978
8/27/1969,200,5.663369318
8/28/1969,130,3.681190057
8/29/1969,90,2.548516193
8/30/1969,70,1.982179261
8/31/1969,55,1.557426563
9/1/1969,45,1.274258097
9/2/1969,40,1.132673864
9/3/1969,37,1.047723324
9/4/1969,35,0.991089631
9/5/1969,70,1.982179261
9/6/1969,68,1.925545568
9/7/1969,74,2.095446648
9/8/1969,60,1.699010796
9/9/1969,49,1.387525483
9/10/1969,41,1.16099071
9/11/1969,34,0.962772784
9/12/1969,29,0.821188551
9/13/1969,26,0.736238011
9/14/1969,23,0.651287472
9/15/1969,21,0.594653778
9/16/1969,19,0.538020085
9/17/1969,18,0.509703239
9/18/1969,25,0.707921165
9/19/1969,29,0.821188551
9/20/1969,36,1.019406477
9/21/1969,30,0.849505398
9/22/1969,25,0.707921165
9/23/1969,23,0.651287472
9/24/1969,21,0.594653778
9/25/1969,19,0.538020085
9/26/1969,17,0.481386392
9/27/1969,16,0.453069545
9/28/1969,15,0.424752699
9/29/1969,13,0.368119006
9/30/1969,12,0.339802159
10/1/1969,13,0.368119006
10/2/1969,14,0.396435852
10/3/1969,15,0.424752699
10/4/1969,15,0.424752699
10/5/1969,13,0.368119006
10/6/1969,12,0.339802159
10/7/1969,17,0.481386392
10/8/1969,55,1.557426563
10/9/1969,45,1.274258097
10/10/1969,30,0.849505398
10/11/1969,36,1.019406477
10/12/1969,38,1.07604017
10/13/1969,28,0.792871705
10/14/1969,24,0.679604318
10/15/1969,22,0.622970625
10/16/1969,22,0.622970625
10/17/1969,21,0.594653778
10/18/1969,19,0.538020085
10/19/1969,17,0.481386392
10/20/1969,17,0.481386392
10/21/1969,18,0.509703239
10/22/1969,20,0.566336932
10/23/1969,17,0.481386392
10/24/1969,15,0.424752699
10/25/1969,14,0.396435852
10/26/1969,13,0.368119006
10/27/1969,12,0.339802159
10/28/1969,12,0.339802159
10/29/1969,12,0.339802159
10/30/1969,10,0.283168466
10/31/1969,10,0.283168466
11/1/1969,13,0.368119006
11/2/1969,17,0.481386392
11/3/1969,21,0.594653778
11/4/1969,31,0.877822244
11/5/1969,29,0.821188551
11/6/1969,22,0.622970625
11/7/1969,18,0.509703239
11/8/1969,16,0.453069545
11/9/1969,14,0.396435852
11/10/1969,13,0.368119006
11/11/1969,12,0.339802159
11/12/1969,11,0.311485313
11/13/1969,16,0.453069545
11/14/1969,29,0.821188551
11/15/1969,24,0.679604318
11/16/1969,19,0.538020085
11/17/1969,16,0.453069545
11/18/1969,17,0.481386392
11/19/1969,51,1.444159176
11/20/1969,55,1.557426563
11/21/1969,40,1.132673864
11/22/1969,35,0.991089631
11/23/1969,31,0.877822244
11/24/1969,26,0.736238011
11/25/1969,22,0.622970625
11/26/1969,20,0.566336932
11/27/1969,18,0.509703239
11/28/1969,17,0.481386392
11/29/1969,16,0.453069545
11/30/1969,15,0.424752699
12/1/1969,14,0.396435852
12/2/1969,14,0.396435852
12/3/1969,13,0.368119006
12/4/1969,13,0.368119006
12/5/1969,12,0.339802159
12/6/1969,29,0.821188551
12/7/1969,314,8.89148983
12/8/1969,222,6.286339943
12/9/1969,173,4.89881446
12/10/1969,228,6.456241023
12/11/1969,196,5.550101932
12/12/1969,137,3.879407983
12/13/1969,95,2.690100426
12/14/1969,70,1.982179261
12/15/1969,58,1.642377102
12/16/1969,50,1.41584233
12/17/1969,44,1.24594125
